"lat","lng","Address"
54.974852,-1.611407,"Coffee Trader, Coffee Trader and Plaza Cafe,Queens, Northumberland Place, Newcastle upon Tyne, Tyne & Wear, NE1 8ED"
54.97706,-1.611415,"Wok Inn , 10a, Northumberland Road, Newcastle upon Tyne, Tyne & Wear, NE1 8JF"
54.97706,-1.611415,"Pacific House, Pacific House, 12-22 Northumberland Road, Newcastle upon Tyne, Tyne & Wear, NE1 8JF"
54.97706,-1.611415,"City Tavern, 10 Northumberland Road, , Newcastle upon Tyne, Tyne & Wear, NE1 8JF"
54.977314,-1.612053,"The little dumpling house , 25 Ridley Place, , Newcastle upon Tyne, Tyne & Wear, NE1 8JN"
54.977314,-1.612053,"The Social Cafe Bar, Ground Floor, 27 Ridley Place, Newcastle upon Tyne, Tyne & Wear, NE1 8JN"
54.977314,-1.612053,"subway, 17 Ridley Place, , Newcastle upon Tyne, Tyne & Wear, NE1 8JN"
54.977047,-1.612073,"Zapatista Burrito Bar, 28 Ridley Place, , Newcastle upon Tyne, Tyne & Wear, NE1 8JW"
54.954186,-1.577532,"AL BAIT , 7 Coxon Terrace, , Gateshead, Tyne & Wear, NE10 0AQ"
54.95475,-1.579106,"Saji's restaurant, Noel Terrace Sunderland Road, , Gateshead, Tyne & Wear, NE10 0AR"
54.953792,-1.559833,"KFC, Abbotsford Rd, Felling, Gateshead, , NE10 0AZ"
54.952625,-1.565045,"All Day Dine, Design Works, William Street, Gateshead, Tyne & Wear, NE10 0JP"
54.941666,-1.516226,"Olivia's Kitchen Ltd, 1 Follingsby Avenue, , Gateshead, Tyne & Wear, NE10 8HQ"
54.939861,-1.532669,"Nine and Dine Limited, Heworth Golf Club,Heworth Golf Cour, Leam Lane, Felling, Tyne & Wear, NE10 8XY"
54.953291,-1.502563,"The Lakeside Inn, East Fellgate Farm, Wardley, Gateshead, Tyne & Wear, NE10 8YD"
54.939834,-1.519011,"Mister Twisters, Unit 15e, Follingsby Close, Gateshead, Tyne & Wear, NE10 8YG"
54.943274,-1.505262,"Redfox Coffeeshop, High House Farm, Wardley, Gateshead, Tyne & Wear, NE10 8YS"
54.952453,-1.569887,"The Pantry, 18 Gosforth Street, , Gateshead, Tyne & Wear, NE10 9LS"
54.949768,-1.570818,"Felling Bingo, Felling Bingo, Victoria Square, Felling, Gateshead, NE10 9LX"
54.940642,-1.574134,"Sutherlands, sutherlands Stone Street, Windy Nook, Gateshead, tyne &wear, NE10 9RY"
54.923762,-1.619385,"GJK (Durham) Ltd T/A Bells Fish & Chips, Unit 23, Retail World, Gateshead, Tyne & Wear, NE11 0BD"
54.943151,-1.624166,"subway, Unit 7, Maingate, Kingsway North, Gateshead, Tyne & Wear, NE11 0BE"
54.904952,-1.618677,"Giuseppe’s Italian Bistro , 3 Hadrian House, Kibblesworth, Gateshead, Tyne & Wear, NE11 0XE"
54.956465,-1.640426,"Tudor rose, Residential Accommodation,The Tudor, Collingwood Terrace, Gateshead, Tyne & Wear, NE11 9DU"
54.953232,-1.656522,"Ramside Event Catering, Ramside Event Catering, Lancaster Road, Dunston, Gateshead, NE11 9JR"
54.957508,-1.670098,"JETSCO LTD, 22-26 Upper Qube, Metrocentre, GATESHEAD, TYNE AND WEAR, NE11 9XG"
54.960022,-1.675142,"McDonalds Cameron Park, Metro Retail Park, , Gateshead, Tyne & Wear, NE11 9XU"
54.957922,-1.666941,"Greek Gyros, 80-82, Russell Way Intu Metrocentre, Gateshead, Tyne & Wear, NE11 9XX"
54.957922,-1.666941,"Beckleberrys, 50 Russell Way Intu Metrocentre, , Gateshead, Tyne & Wear, NE11 9XX"
54.958217,-1.669765,"Muffin Break Metrocentre, 42 Garden Walk Intu Metrocentre, , Gateshead, Tyne & Wear, NE11 9XY"
54.958217,-1.669765,"McDonalds Metro Yellow, 2A, Metro Centre, Whickham, Tyne & Wear, NE11 9XY"
54.958217,-1.669765,"Namco Funscape, Unit 244 Garden Walk, Metrocentre, Gateshead, Tyne & Wear, NE11 9XY"
54.958217,-1.669765,"Big Lukes Metrocentre Limited, Lower Yellow Mall, intu, Metrocentre, Gateshead, Tyne and Wear, NE11 9XY"
54.95802,-1.669751,"Subway, 54 Garden Walk Metrocentre, , Gateshead, , NE11 9XZ"
54.95802,-1.669751,"Thaikhun, Unit R9 Qube, Metrocentre, Gateshead, , NE11 9XZ"
54.95802,-1.669751,"Angry Birds Adverture Golf, 56 Garden Walk, Intu MetroCentre, Gateshead, Tyne & Wear, NE11 9XZ"
54.955881,-1.668929,"FATTOUSH LOUNGE METRO LIMITED, Unit 1 , 128 Intu Metrocentre , Gateshead, , NE11 9YG"
54.956483,-1.668908,"McDonalds Metro Green, 72-74, Cameron Walk Intu Metrocentre, Gateshead, Tyne & Wear, NE11 9YR"
54.957629,-1.667431,"KFC, UNIT 179 and 180 Metro Centre, Blue Quadrant, Gateshead, Tyne & Wear, NE11 9YZ"
55.032326,-1.561115,"Killingworth Arms, Flat Above, Killingworth Arms, , Killingworth, Tyne & Wear, NE12 6BL"
55.036795,-1.564211,"KFC, The Killingworth Centre, , Newcastle upon Tyne, Tyne & Wear, NE12 6HA"
55.03255,-1.580967,"The Station, Killingworth, , Newcastle upon Tyne, Tyne & Wear, NE12 6RA"
55.036453,-1.566485,"McDONALD'S 1185, The Killingworth Centre, , Newcastle upon Tyne, Tyne & Wear, NE12 6YT"
55.036453,-1.566485,"subway, Unit 34, The Killingworth Centre, Newcastle upon Tyne, Tyne & Wear, NE12 6YT"
55.027333,-1.56907,"Sambuca Forest Hall Ltd, 74-82 Great Lime Road, , Newcastle Upon Tyne, Tyne and Wear, NE12 7AL"
55.021706,-1.566221,"Taste of India, 9 Station Road North, , Newcastle upon Tyne, Tyne & Wear, NE12 7AR"
55.010949,-1.571138,"CASA ANTONIO, Front Street, Benton, Newcastle upon Tyne, Tyne & Wear, NE12 8AE"
55.019134,-1.568142,"AMICI RESTAURANT, 93-95, Station Road, Newcastle upon Tyne, Tyne & Wear, NE12 8AQ"
55.020207,-1.582128,"Eat, 3 Dukes Walk, Quorum Business Park Benton Lane, Newcastle upon Tyne, Tyne & Wear, NE12 8BW"
55.020207,-1.582128,"BENTO BOX (NE) LTD, 1 DUKES WALK, QUORUM BUSINESS PARK BENTON , NEWCASTLE UPON TYNE, TYNE AND WEAR, NE12 8BW"
55.01932,-1.58819,"Olivia's Kitchen Ltd, Balliol Business Park Benton Lane, , Newcastle upon Tyne, Tyne & Wear, NE12 8EW"
55.011296,-1.591024,"subway, Unit 1b, The Boulevard, West Farm Avenue, Newcastle upon Tyne, Tyne & Wear, NE12 8GA"
55.019748,-1.537323,"McDONALDS'S 1332, Whitley Road, Benton, Newcastle upon Tyne, Tyne & Wear, NE12 9SJ"
55.02445,-1.530996,"The wheatsheaf , The wheatsheaf , Whitley road, Newcastle upon Tyne , Tyne and Wear , NE12 9SU"
55.016517,-1.550669,"Jump 360 Newcastle, Bellway Industrial Estate Whitley, Longbenton, Newcastle upon Tyne, Tyne & Wear, NE12 9SW"
55.020508,-1.543274,"Round the Twist (NE) Limited, Unit 28, North Tyne Industrial Estate Whitle, Newcastle upon Tyne, Tyne & Wear, NE12 9SZ"
55.066589,-1.634365,"Holiday Inn Seaton Burn, Holiday Inn Newcastle, Great North Road, Seaton Burn , Tyne & Wear, NE13 6BP"
55.073744,-1.69071,"Horton Grange Country House Hotel , Horton Grange Country House Hotel, , Berwick Hill Road, Seaton Burn, NE13 6BU"
55.073744,-1.69071,"Plantsplus Garden Centre, Berwick Hill Road, Seaton Burn, Newcastle upon Tyne, Northumberland, NE13 6BU"
55.087367,-1.703767,"The Cheese Farm, Green Lane, Seaton Burn, Newcastle upon Tyne, Northumberland, NE13 6BZ"
55.048256,-1.624517,"THE TREVELLERS REST, Flat Above, Travellers Rest, Great North Road, Wideopen, Tyne & Wear, NE13 6LN"
55.05432,-1.68399,"White Swan Inn, White Swan Inn, Prestwick Road, Dinnington, , NE13 7AG"
55.046644,-1.644189,"sevenoaks vending and catering, Unit 3, payless for storage , brunswick ind est,, NEWCASTLE UPON TYNE, tyne and wear, NE13 7BA"
55.036913,-1.710037,"Doubletree by Hilton Newcastle International Airport Hotel, Newcastle International Airport Woo, , Newcastle upon Tyne, Tyne & Wear, NE13 8BZ"
55.038713,-1.713953,"Britannia Hotel Newcastle Airport, Newcastle International Airport Woo, , Newcastle upon Tyne, Tyne & Wear, NE13 8DJ"
54.997511,-1.793809,"Three Tuns, 1 Military Road, Heddon-on-the-Wall, Newcastle upon Tyne, Northumberland, NE15 0BQ"
54.989197,-1.803697,"Close House Golf Club , Close House Golf Club, Heddon on the Wall, Newcastle upon Tyne, Northumberland, NE15 0HT"
54.988385,-1.853971,"LION & LAMB, LION AND LAMB, , HORSLEY, northumberland, NE15 0NS"
54.973666,-1.704417,"Maximo's Deli, 8 Front Street Bells Close, , Newcastle upon Tyne, Tyne & Wear, NE15 6XY"
54.97382,-1.693792,"Kitchi's Kitchen, Kitchi's Kitchen, 4 Denton Road, Newcastle upon Tyne, Tyne and Wear, NE15 7BD"
54.982686,-1.685615,"Solomons Restaurant, Thorntree Farm, West Road, Newcastle upon Tyne, Tyne & Wear, NE15 7EX"
54.97908,-1.688175,"La Famiglia, 257 Whickham View, , Newcastle upon Tyne, Tyne & Wear, NE15 7HP"
54.97908,-1.688175,"The Bindi, 261 Whickham View, , Newcastle Upon Tyne, , NE15 7HP"
54.979046,-1.671582,"Margaret’s cafe , 375 West Road, , Newcastle upon Tyne, Tyne & Wear, NE15 7NL"
54.979166,-1.70083,"Annes kitchen, The Vallum, Moorcroft Road, Newcastle Upon Tyne, , NE15 7RG"
54.990321,-1.733129,"The Percy Arms Walbotttle , Queens Road, Walbottle, Newcastle upon Tyne, Tyne & Wear, NE15 8JB"
54.994107,-1.738293,"The Engine Inn, The Engine Inn, Hawthorn Terrace, newcastle, Newcastle upon tyne, NE15 8JR"
54.98216,-1.74498,"the keelman, Big Lamp Brewery, The Keelman, Grange Road, Newcastle upon Tyne, Tyne & Wear, NE15 8NL"
54.969713,-1.712365,"NU TO GO CATERING SERVICES LTD, Bernicia House, The Waterfront, Goldcrest Way, Newcastle upon Tyne, Tyne & Wear, NE15 8NY"
54.975811,-1.718928,"Reziguli Reheman , 7 Riversdale Court, , Newcastle upon Tyne, Tyne & Wear, NE15 8SG"
54.992962,-1.732518,"Ma’ida , The Old Co-Op Buildings, Hexham Road, Newcastle upon Tyne, Tyne & Wear, NE15 9SR"
54.95358,-1.68665,"Maguires Fish and Chips, Hexham Road, Swalwell, Newcastle upon Tyne, Tyne & Wear, NE16 3AA"
54.952224,-1.68615,"Pedalling squares, Old Derwent Brassworks, Quality Row, Whickham, Tyne & Wear, NE16 3AQ"
54.962719,-1.682972,"GLASSHOUSE (T/A SAMBUCA METRO) LTD, Clasper Way, Swalwell, Newcastle upon Tyne, Tyne & Wear, NE16 3BE"
54.962719,-1.682972,"The Skiff Inn, Clasper Way, Swalwell, Newcastle upon Tyne, Tyne & Wear, NE16 3BE"
54.962719,-1.682972,"KFC, Drive Thru Gateshead Metro, Riverside Way, Swalwell, Gateshead, Tyne and Wear, NE16 3BE"
54.95241,-1.689501,"JASHN , Indian Restaurant, Whickham Bank, Whickham, Tyne & Wear, NE16 3BP"
54.946271,-1.681107,"Chutneys , Ilfracombe House, Back Row, Whickham, Tyne & Wear, NE16 4AB"
54.946216,-1.677313,"Milligans Whickham, 16/17, St Marys Green, Newcastle upon Tyne, , NE16 4DN"
54.946216,-1.677313,"Milligans Whickham Limited, 16-17, St. Marys Green, Newcastle upon Tyne, Tyne & Wear, NE16 4DN"
54.946216,-1.677313,"Amore Whickham Ltd, 31 St. Marys Green, Whickham, Newcastle upon Tyne, Tyne & Wear, NE16 4DN"
54.945744,-1.675366,"SANTANA WHICKHAM LTD, 34-36, Front Street, Newcastle upon Tyne, Tyne & Wear, NE16 4DT"
54.945937,-1.681074,"Jamdani Restaurant Limited, 3-4 The Square, Whickham, Whickham, Tyne & Wear, NE16 4JB"
54.946042,-1.679313,"Gibside Hotel, Gibside Hotel, Front Street, Whickham, Newcastle upon Tyne, Tyne and Wear, NE16 4JG"
54.936685,-1.689017,"The Coachman, The Coachman , Burnthouse Lane, Newcastle upon Tyne, Tyne & Wear, NE16 5AW"
54.938248,-1.693122,"Cafe Lutz ltd, 1-2, The Clavering Centre Oakfield Road, Newcastle upon Tyne, Tyne & Wear, NE16 5BY"
54.899345,-1.677735,"Beamish Park Hotel, Beamish Park Hotel, Beamish Burn Road, Newcastle upon Tyne, Tyne and Wear, NE16 5EG"
54.929789,-1.660732,"CLUB PROSECCO LTD, MARQUIS OF GRANBY, STREETGATE, Newcastle upon Tyne, Tyne and Wear, NE16 5ES"
54.927471,-1.667956,"Sorella Sorella, Sorella Sorella, Streetgate,Sunniside, Newcastle upon Tyne, , NE16 5LE"
54.925051,-1.673067,"Art Cafe at Sidegate Ltd, Sidegate Gallery, Gateshead Road, Sunniside, Gateshead, Tyne and Wear, NE16 5LG"
54.923734,-1.674404,"Oli and Joe's Sunniside, 13 Sun Street, Sunniside, Newcastle upon Tyne, Tyne & Wear, NE16 5LR"
54.889057,-1.742403,"THE OWL & OTTER, The Owl and Otter, Mountsett, Burnopfield, Durham, NE16 6BA"
54.904169,-1.721296,"THE JOINERY, Fir Terrace, Burnopfield, Newcastle upon Tyne, Durham, NE16 6DP"
54.896024,-1.731398,"Hobson hotel , Front Street, Hobson, Newcastle upon Tyne, Durham, NE16 6EE"
54.896024,-1.731398,"Weemacs Cafe & Takeaway, 38 Front Street, Hobson, Newcastle upon Tyne, Durham, NE16 6EE"
55.008992,-1.926366,"The Robin Hood Inn, East Wallhouses, , Newcastle upon Tyne, Northumberland, NE18 0LL"
55.229268,-2.17796,"Weavers Cafe, Weavers Cafe, Otterburn Mill, , Otterburn, Northumberland, NE19 1JT"
55.231226,-2.178629,"The Border Reiver, The Border Reiver, Otterburn, Newcastle Upon Tyne, Northumberland, NE19 1NP"
55.265668,-2.245915,"Redesdale Arms Hotel ltd, Rochester, , Newcastle upon Tyne, Northumberland, NE19 1TA"
55.136874,-1.980702,"kirkharle coffee house, Kirkharle Courtyard, Kirkharle, Newcastle upon Tyne, Northumberland, NE19 2PE"
54.976097,-1.597019,"TYNE MOULDS AND MACHINERY CO LTD t/a THE BISCUIT FACTORY, The Factory Kitchen Floor 1,The Bis, 16 Stoddart Street, Newcastle upon Tyne, Tyne & Wear, NE2 1AN"
54.97651,-1.596189,"Ernest Cafe, 1 Boyd Street, Shieldfield, Newcastle upon Tyne, Tyne & Wear, NE2 1AP"
54.981239,-1.605298,"The Valley Junction 397 Limited, The Old Station, Archibold Terrace, Jesmond Three Sixty, Newcastle upon Tyne, NE2 1DB"
54.981239,-1.605298,"The Holy Hobo, The Holy Hobo, Three, Jesmond Three Sixty, Newcastle upon Tyne, Tyne & Wear, NE2 1DB"
54.981239,-1.605298,"As You Like It, As You Like It, Two, Jesmond Three Sixty, Newcastle upon Tyne, Tyne & Wear, NE2 1DB"
54.985525,-1.59674,"Pizzeria Santana Ltd, 131-133, Jesmond Road, Newcastle upon Tyne, Tyne & Wear, NE2 1JY"
54.985525,-1.59674,"The Punchbowl, 125 Jesmond Road, , Newcastle upon Tyne, Tyne & Wear, NE2 1JY"
54.9871,-1.594724,"Cafebar One, 229 Jesmond Road, , Newcastle upon Tyne, Tyne & Wear, NE2 1LA"
54.98297,-1.596748,"Little Green Ltd , Little Green, 83-89 Goldspink Lane, Newcastle upon Tyne, Tyne & Wear, NE2 1NQ"
54.983374,-1.590589,"The Bluebell, Flat at Blue Bell Hotel, Jesmond Vale, Newcastle upon Tyne, Tyne & Wear, NE2 1PH"
54.983692,-1.602383,"Holiday Inn Newcastle, Jesmond Road, , Newcastle upon Tyne, Tyne & Wear, NE2 1PR"
54.981266,-1.603124,"GEISHA, 133 Sandyford Road, , Newcastle upon Tyne, Tyne & Wear, NE2 1QR"
54.981266,-1.603124,"Cog and Wheel, 131 Sandyford Road, , Newcastle upon Tyne, Tyne & Wear, NE2 1QR"
54.981748,-1.598762,"Aidan's Kitchen, 11-15, Starbeck Avenue, Newcastle upon Tyne, Tyne & Wear, NE2 1RH"
54.976981,-1.600807,"Kimchi Planet, 24 Wretham Place, , Newcastle upon Tyne, Tyne & Wear, NE2 1XU"
54.988098,-1.605841,"Antico Restaurant, 13-15, Osborne Road, Newcastle upon Tyne, Tyne & Wear, NE2 2AE"
54.988098,-1.605841,"Dosa Kitchen LTD, Rear of, 7 Osborne Road, Newcastle upon Tyne, Tyne & Wear, NE2 2AE"
54.988957,-1.604863,"A taste of Persia, 34 Osborne Road, , Newcastle upon Tyne, Tyne & Wear, NE2 2AJ"
54.989906,-1.604446,"Bar blanc t/a Whites Hotel, Blanc, 38-42 Osborne Road, Newcastle upon Tyne, Tyne & Wear, NE2 2AL"
54.989906,-1.604446,"Saray Turkish grill house , Saray Turkish Grill House,Dorcheste, 46 Osborne Road, Newcastle upon Tyne, Tyne & Wear, NE2 2AL"
54.989906,-1.604446,"Quattro, 44 Osborne Road, Jesmond, Newcastle upon Tyne, , NE2 2AL"
54.99166,-1.604258,"Osbornes, 61-73, Osborne Road, Newcastle upon Tyne, Tyne & Wear, NE2 2AN"
54.99166,-1.604258,"Rios Brazilian Steakhouse, 61 Osborne Road, , Newcastle upon Tyne, Tyne & Wear, NE2 2AN"
54.99164,-1.603555,"Jam jar jesmond LTD, 88 Osborne Road, , Newcastle upon Tyne, Tyne & Wear, NE2 2AP"
54.99164,-1.603555,"Carlton Hotel, Spy Bar, 82-86 Osborne Road, Newcastle upon Tyne, Tyne & Wear, NE2 2AP"
54.990958,-1.603906,"The Caledonian Hotel, 64-68, Osborne Road, Newcastle upon Tyne, Tyne & Wear, NE2 2AT"
54.99256,-1.604703,"NUDO SUSHI BOX LTD - JESMOND, 3 Acorn Road, , Newcastle upon Tyne, Tyne & Wear, NE2 2DJ"
54.993462,-1.605726,"1901 Caffe Bistro (Jesmond), St. Georges Terrace, Jesmond, Newcastle upon Tyne, Tyne & Wear, NE2 2DL"
54.991307,-1.597995,"pizzeria francesca, 134-136, Manor House Road, Newcastle upon Tyne, Tyne & Wear, NE2 2NA"
54.991722,-1.606837,"Fat Hippo Jesmond, 35a, St. Georges Terrace, Newcastle upon Tyne, Tyne & Wear, NE2 2SU"
54.994518,-1.604527,"New Kent Hotel, 127 Osborne Road, , Newcastle upon Tyne, Tyne & Wear, NE2 2TB"
54.992898,-1.603652,"CAIRN HOTEL, 97-103, Osborne Road, Newcastle upon Tyne, Tyne & Wear, NE2 2TJ"
54.991807,-1.608585,"Dabbawal Jesmond, 1 Brentwood Mews, , Newcastle upon Tyne, Tyne & Wear, NE2 3DG"
54.991936,-1.609179,"bistro forty six, 46 Brentwood Avenue, Jesmond, Newcastle Upon Tyne, , NE2 3DH"
54.991936,-1.609179,"AVANTI, 52-54, Brentwood Avenue, Newcastle upon Tyne, Tyne & Wear, NE2 3DH"
54.991936,-1.609179,"ARLO cafe bar bistro, 36-38, Brentwood Avenue, Newcastle upon Tyne, Tyne & Wear, NE2 3DH"
54.996173,-1.604996,"The Northumberland Club, North Jesmond Avenue, , Newcastle upon Tyne, , NE2 3JU"
54.984626,-1.627611,"The north terrace, 23-26 North terrace, Claremont Road, Newcastle upon Tyne, , NE2 4AN"
54.98405,-1.630351,"Cosy Dove , 62-64, Hunters Road, Newcastle upon Tyne, Tyne & Wear, NE2 4NA"
54.985925,-1.614847,"Wylam Brewery Tap, Palace of Arts, Exhibition Park Claremont Road, Newcastle upon Tyne, Tyne & Wear, NE2 4PZ"
54.985656,-1.609552,"Country Whey, 8 Clayton Road, , Newcastle upon Tyne, Tyne & Wear, NE2 4RP"
54.985656,-1.609552,"Willis Cafe, 23-25, Clayton Road, Newcastle upon Tyne, Tyne & Wear, NE2 4RP"
54.985184,-1.608774,"Dun Cow at Jesmond, Brandling Village, , Newcastle upon Tyne, Tyne & Wear, NE2 4RS"
55.074966,-1.797981,"Tomahawk Steakhouse Pontleland, Higham Dykes, Milbourne, Newcastle upon Tyne, Northumberland, NE20 0DH"
55.039354,-1.952182,"Matfen Hall Ltd, Matfen Hall, Matfen Village, Matfen, , NE20 0RH"
55.041466,-1.953134,"Matfen Village Store and coffee shop, Matfen, , Newcastle upon Tyne, Northumberland, NE20 0RP"
55.050043,-1.7386,"Jan's Kitchen, 13A Bell Villas, , Ponteland, Newcastle Upon Tyne, NE20 9BD"
55.050043,-1.7386,"NEW RENDEZVOUS, 3-5, Bell Villas, Newcastle upon Tyne, Northumberland, NE20 9BD"
55.050043,-1.7386,"Yolo Ponteland, 9 Bell Villas, Ponteland, Newcastle upon Tyne, Northumberland, NE20 9BD"
55.049923,-1.740043,"FRATELLI, Bell Villas, Ponteland, Newcastle upon Tyne, Northumberland, NE20 9BE"
55.049668,-1.742564,"RIALTOS, 1 Main Street, Ponteland, Newcastle upon Tyne, Northumberland, NE20 9NH"
55.049668,-1.742564,"Ponteland Tandoori, 11a, Main Street, Newcastle upon Tyne, Northumberland, NE20 9NH"
55.049274,-1.74324,"Chinese Harry Ltd, Princess Garden Restaurant, 1-3 Brewery Lane, Ponteland, Northumberland, NE20 9NZ"
55.049274,-1.74324,"Mambos, 1-3, Brewery Lane, Newcastle upon Tyne, Northumberland, NE20 9NZ"
55.050106,-1.745582,"LEMON GRASS DELI, 40 Merton Road, Ponteland, Newcastle upon Tyne, Northumberland, NE20 9PS"
55.03645,-1.764835,"NUMBER9, 9 Broadway, Ponteland, Newcastle upon Tyne, Northumberland, NE20 9PW"
55.050474,-1.745235,"New Mogul Raj, 15-17, Merton Road, Newcastle upon Tyne, Northumberland, NE20 9PY"
55.052328,-1.742751,"The Blackbird Inn, North Road, Ponteland, Newcastle upon Tyne, Northumberland, NE20 9UH"
54.971763,-1.740594,"Michelangelos, Stella Road, , Blaydon-on-Tyne, Tyne & Wear, NE21 4LU"
54.969838,-1.731296,"miji chinese restaurant, miji chinese restaurant, board inn, stella road, blaydon on tyne, , NE21 4LW"
54.954915,-1.724963,"Ristorante Pizzeria Desi , 13 Front Street, , Blaydon-on-Tyne, Tyne & Wear, NE21 4RF"
54.964222,-1.712729,"McDonald's , Shibdon Road, , Blaydon-on-Tyne, Tyne & Wear, NE21 5AE"
54.963884,-1.709471,"Costa Coffee - Blaydon, Unit 1A, Blaydon Shopping Centre, Blaydon on Tyne, , NE21 5BT"
54.967811,-1.698743,"NUDO SUSHI BOX LTD - MONUMENT, Unit 1, Storey Court, Transbritannia Enterprise Park, Blaydon-on-Tyne, Tyne & Wear, NE21 5NH"
54.941868,-1.759143,"THE BLACK HORSE INN, The Black Horse Inn, Barlow Road, Blaydon, Tyne and Wear, NE21 6JU"
54.942814,-1.711757,"Pineapple and bears, Unit 2, Spa Well Road, Blaydon-on-Tyne, Tyne & Wear, NE21 6RT"
54.942814,-1.711757,"PETROS, Spa Well Road, Winlaton Mill, Blaydon-on-Tyne, Tyne & Wear, NE21 6RT"
54.941574,-1.711891,"Cafe Shrub, Land of Oak & Iron Heritage Centre, Spa Well Road, Winlaton Mill, , NE21 6RU"
54.941574,-1.711891,"The Red Kite, Spa Well Road, Winlaton Mill, Blaydon-on-Tyne, Tyne & Wear, NE21 6RU"
55.130781,-1.592659,"The Mustard Seed Coffee House Ltd, 2 Vulcan Place, , Bedlington, Northumberland, NE22 5DN"
55.128403,-1.589138,"LA TORRE RESTAURANT, The Millfield, Millfield Court, Bedlington, Northumberland, NE22 5EN"
55.139097,-1.570299,"SAMBUCA BEDLINGTON SOLE TRADER, 15 Station Road, , Bedlington, Northumberland, NE22 5HB"
55.13139,-1.597515,"Lairds House, 40 Front Street West, , Bedlington, Northumberland, NE22 5UB"
55.13139,-1.597515,"ASHIANNA, 48 Front Street West, , Bedlington, Northumberland, NE22 5UB"
55.102668,-1.605795,"Box Cafe, Unit 3, Atley Way North Nelson Industrial, Cramlington, Northumberland, NE23 1WA"
55.102405,-1.612444,"THE DELI-DINER, Unit 5E Admiral Business Park, Nelson Way, Cramlington, Northumberland, NE23 1WG"
55.095546,-1.584477,"Thyme Bistro, 4 brockwell centre, northumbrian road, cramlington , northumberland, NE23 1XZ"
55.074089,-1.569492,"NVS Northumbria Specialist Emergency Care Hospital, Northumbria Specialist Emergency Ca, Northumbria Way, Cramlington, Northumberland, NE23 6NZ"
55.074089,-1.569492,"Northumbria Specialist Emergency Care Hospital, Northumbria Specialist Emergency Ca, Northumbria Way, Cramlington, Northumberland, NE23 6NZ"
55.086103,-1.584888,"Panuccis Restaurant , Panuccis Restaurant , Smithy square, Cramlington, Northumberland, NE23 6QL"
55.085275,-1.587825,"BETTINI'S ICE CREAM LTD, 6 Dudley Court Manor Walks Shopping, , Cramlington, Northumberland, NE23 6QW"
55.079318,-1.569686,"Moti Jheel Restaurant, 3 Front Street, Klondyke, Cramlington, Northumberland, NE23 6RF"
55.079318,-1.569686,"Bay Leaf Indian Cuisine, Enfield House, Front Street, Cramlington, Northumberland, NE23 6RF"
55.085489,-1.590063,"subway, Unit 4b, South Mall, Craster Court Manor Walks Shopping, Cramlington, Northumberland, NE23 6UT"
55.085489,-1.590063,"Kitchen Cafes, Unit 59 Manor Walks Shopping Centre, Craster Court, Cramlington, , NE23 6UT"
55.085489,-1.590063,"Muffin Break, Craster Court Manor Walks Shopping, , Cramlington, Northumberland, NE23 6UT"
55.086356,-1.585293,"Lal Qila, Dudley Lane, , Cramlington , Northumberland , NE23 6UW"
55.086356,-1.585293,"Mandarin Bay, 4 Old Parish Hall, Dudley Lane, Cramlington, Northumberland, NE23 6UW"
55.084963,-1.590665,"McDONALD'S 354, Forum Way, , Cramlington, Northumberland, NE23 6YD"
55.061104,-1.592975,"Dudley Deli, Dudley Deli-Licious, The Willows, 2 Westfield View, Dudley, Tyne & Wear, NE23 7QE"
55.068705,-1.62719,"Northumberland Catering Ltd, Arcot Lane, Dudley, Cramlington, Northumberland, NE23 7QP"
55.064016,-1.554679,"bagel bunz n bitez, 13 Carrington Close, Seghill, Cramlington, Northumberland, NE23 7TA"
55.127541,-1.508463,"Caffe Ginevra Blyth, Coffee Kiosk, Keel Row, Union Street, Blyth, Northumberland, NE24 1AH"
55.12805,-1.509805,"Hankmarvins, 4 Simpson Street, , Blyth, Northumberland, NE24 1AX"
55.126288,-1.511866,"The Coffee Shop, Unit 2, 79 Waterloo Road, Blyth, Northumberland, NE24 1BU"
55.126476,-1.512426,"SAMBUCA BLYTH LTD, 62 Waterloo Road, , Blyth, Northumberland, NE24 1DG"
55.126619,-1.511422,"Doppio's Coffee House, 52 Waterloo Road, , Blyth, Northumberland, NE24 1DH"
55.127873,-1.514936,"Blyth Community Hospital Catering, Blyth Community Hospital, Thoroton Street, Blyth, Northumberland, NE24 1DX"
55.127873,-1.514936,"NVS Blyth Community Hospital, Blyth Community Hospital, Thoroton Street, Blyth, Northumberland, NE24 1DX"
55.127482,-1.509358,"Once upon a tier , 8 Regent Street, , Blyth, Northumberland, NE24 1LP"
55.127482,-1.509358,"Cafe central, 4 Regent Street, , Blyth, Northumberland, NE24 1LP"
55.127864,-1.510419,"Batty Dimples, 15 Regent Street, , Blyth, Northumberland, NE24 1LQ"
55.143456,-1.519924,"cafe one, 1 West Bridge Street, Cambois, Blyth, Northumberland, NE24 1QP"
55.127343,-1.506097,"Frameworks Art Cafe, 24 Bridge Street, , Blyth, Northumberland, NE24 2BP"
55.126806,-1.500645,"Commissioner's Quay Inn, Commissioner's Quay Inn, Quay Road, Blyth, Northumberland, NE24 3AF"
55.119257,-1.493231,"Caboose, Blyth Boathouse, Quay Road, Blyth, Northumberland, NE24 3PA"
55.110512,-1.510475,"SOUTHBEACH PUB, Fulmar Drive, , Blyth, Northumberland, NE24 3RJ"
